"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009615","response to virus",404,0.44902215714603,1.88242839997778,3.37103021960515e-10,3.83735606665052e-08,3.20280726907514e-08,8676,"tags=44%, list=30%, signal=32%","ENSG00000213512/ENSG00000138684/ENSG00000113302/ENSG00000138755/ENSG00000169245/ENSG00000116031/ENSG00000172156/ENSG00000049768/ENSG00000125538/ENSG00000154451/ENSG00000232810/ENSG00000262406/ENSG00000169385/ENSG00000187608/ENSG00000100298/ENSG00000124256/ENSG00000140678/ENSG00000275302/ENSG00000104972/ENSG00000104894/ENSG00000111537/ENSG00000163568/ENSG00000197272/ENSG00000101916/ENSG00000117586/ENSG00000134321/ENSG00000121966/ENSG00000196664/ENSG00000115415/ENSG00000111335/ENSG00000135114/ENSG00000197471/ENSG00000108700/ENSG00000140853/ENSG00000105329/ENSG00000125347/ENSG00000111331/ENSG00000118503/ENSG00000081237/ENSG00000102962/ENSG00000136244/ENSG00000270379/ENSG00000157601/ENSG00000168961/ENSG00000172724/ENSG00000271503/ENSG00000187796/ENSG00000069399/ENSG00000239732/ENSG00000204516/ENSG00000162645/ENSG00000142748/ENSG00000165949/ENSG00000096996/ENSG00000185745/ENSG00000119917/ENSG00000117228/ENSG00000185507/ENSG00000128604/ENSG00000164430/ENSG00000172232/ENSG00000141682/ENSG00000103490/ENSG00000130303/ENSG00000119922/ENSG00000128815/ENSG00000126709/ENSG00000172183/ENSG00000185885/ENSG00000137965/ENSG00000172757/ENSG00000115267/ENSG00000117632/ENSG00000184979/ENSG00000164078/ENSG00000028277/ENSG00000137462/ENSG00000116977/ENSG00000073861/ENSG00000089127/ENSG00000138496/ENSG00000263528/ENSG00000087088/ENSG00000092929/ENSG00000137628/ENSG00000137959/ENSG00000143184/ENSG00000106615/ENSG00000105810/ENSG00000167085/ENSG00000186792/ENSG00000162711/ENSG00000169413/ENSG00000102096/ENSG00000150753/ENSG00000181381/ENSG00000107201/ENSG00000123609/ENSG00000188818/ENSG00000160710/ENSG00000179218/ENSG00000143761/ENSG00000100644/ENSG00000168811/ENSG00000123685/ENSG00000163840/ENSG00000006062/ENSG00000074800/ENSG00000172936/ENSG00000162129/ENSG00000131323/ENSG00000106367/ENSG00000110057/ENSG00000179750/ENSG00000115307/ENSG00000106211/ENSG00000183486/ENSG00000154370/ENSG00000105397/ENSG00000185201/ENSG00000180644/ENSG00000197785/ENSG00000141569/ENSG00000127666/ENSG00000124201/ENSG00000055332/ENSG00000243646/ENSG00000143324/ENSG00000099785/ENSG00000154639/ENSG00000119655/ENSG00000184182/ENSG00000129465/ENSG00000182197/ENSG00000000938/ENSG00000136937/ENSG00000289720/ENSG00000269335/ENSG00000118640/ENSG00000085978/ENSG00000158092/ENSG00000168495/ENSG00000172716/ENSG00000184584/ENSG00000155363/ENSG00000178896/ENSG00000064201/ENSG00000164136/ENSG00000080824/ENSG00000121060/ENSG00000168404/ENSG00000117322/ENSG00000055130/ENSG00000107862/ENSG00000188313/ENSG00000198793/ENSG00000170581/ENSG00000111732/ENSG00000135829/ENSG00000084073/ENSG00000145604/ENSG00000142089/ENSG00000177663/ENSG00000239713/ENSG00000213689/ENSG00000175334/ENSG00000130813/ENSG00000161204/ENSG00000110777/ENSG00000057663/ENSG00000129351/ENSG00000126456/ENSG00000177889/ENSG00000213928/ENSG00000197381/ENSG00000189077/ENSG00000152778/ENSG00000138646/ENSG00000173039"
"GO:0022407","regulation of cell-cell adhesion",490,0.433989691587015,1.83931536567652,3.94206047146203e-10,4.40579013055948e-08,3.6772445431399e-08,6300,"tags=41%, list=22%, signal=33%","ENSG00000138684/ENSG00000113302/ENSG00000180549/ENSG00000086548/ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000232629/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000162849/ENSG00000125538/ENSG00000151651/ENSG00000130427/ENSG00000163600/ENSG00000232810/ENSG00000120337/ENSG00000089692/ENSG00000125726/ENSG00000181847/ENSG00000186818/ENSG00000007908/ENSG00000011422/ENSG00000126353/ENSG00000131203/ENSG00000162511/ENSG00000147889/ENSG00000154096/ENSG00000110448/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000272398/ENSG00000111537/ENSG00000128271/ENSG00000293488/ENSG00000167207/ENSG00000117586/ENSG00000114013/ENSG00000112149/ENSG00000198286/ENSG00000179344/ENSG00000160255/ENSG00000089012/ENSG00000102524/ENSG00000135074/ENSG00000115008/ENSG00000196735/ENSG00000140030/ENSG00000196126/ENSG00000066336/ENSG00000163599/ENSG00000170961/ENSG00000188389/ENSG00000108691/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000138795/ENSG00000167851/ENSG00000019582/ENSG00000088053/ENSG00000010610/ENSG00000020633/ENSG00000197471/ENSG00000105122/ENSG00000204287/ENSG00000131759/ENSG00000237541/ENSG00000198502/ENSG00000147168/ENSG00000105329/ENSG00000143195/ENSG00000182866/ENSG00000131042/ENSG00000102879/ENSG00000125347/ENSG00000110848/ENSG00000122122/ENSG00000276231/ENSG00000013725/ENSG00000081237/ENSG00000136244/ENSG00000163154/ENSG00000112715/ENSG00000168961/ENSG00000172724/ENSG00000149781/ENSG00000115085/ENSG00000271503/ENSG00000204632/ENSG00000154127/ENSG00000231389/ENSG00000115232/ENSG00000223865/ENSG00000136630/ENSG00000198851/ENSG00000168071/ENSG00000136634/ENSG00000096996/ENSG00000204252/ENSG00000122188/ENSG00000167664/ENSG00000170298/ENSG00000123338/ENSG00000185338/ENSG00000125657/ENSG00000076641/ENSG00000134242/ENSG00000103490/ENSG00000153310/ENSG00000168685/ENSG00000164889/ENSG00000075624/ENSG00000184216/ENSG00000166164/ENSG00000111679/ENSG00000204472/ENSG00000105639/ENSG00000206503/ENSG00000172575/ENSG00000204257/ENSG00000115318/ENSG00000105246/ENSG00000072274/ENSG00000116977/ENSG00000101665/ENSG00000073861/ENSG00000111252/ENSG00000254087/ENSG00000175793/ENSG00000117215/ENSG00000135426/ENSG00000198435/ENSG00000182580/ENSG00000141968/ENSG00000136689/ENSG00000109943/ENSG00000188372/ENSG00000143184/ENSG00000134954/ENSG00000107338/ENSG00000162711/ENSG00000104312/ENSG00000012779/ENSG00000103653/ENSG00000103855/ENSG00000130475/ENSG00000154305/ENSG00000120217/ENSG00000138080/ENSG00000148400/ENSG00000089327/ENSG00000139193/ENSG00000162552/ENSG00000143507/ENSG00000183734/ENSG00000107099/ENSG00000168811/ENSG00000090776/ENSG00000196839/ENSG00000065675/ENSG00000143322/ENSG00000134460/ENSG00000166710/ENSG00000177885/ENSG00000083799/ENSG00000145555/ENSG00000213809/ENSG00000174564/ENSG00000102245/ENSG00000050030/ENSG00000114251/ENSG00000170027/ENSG00000081181/ENSG00000180900/ENSG00000171608/ENSG00000111667/ENSG00000163932/ENSG00000079385/ENSG00000124508/ENSG00000065000/ENSG00000002822/ENSG00000075945/ENSG00000162692/ENSG00000082014/ENSG00000105397/ENSG00000141293/ENSG00000136235/ENSG00000060656/ENSG00000111199/ENSG00000103335/ENSG00000100097/ENSG00000060237/ENSG00000164305/ENSG00000124766/ENSG00000126243/ENSG00000101307/ENSG00000167604/ENSG00000137507"
"GO:0002285","lymphocyte activation involved in immune response",212,0.538137243895992,2.11696541093071,4.50632512933635e-10,4.9464965303626e-08,4.12853922563635e-08,4801,"tags=38%, list=16%, signal=32%","ENSG00000138684/ENSG00000113302/ENSG00000121594/ENSG00000174371/ENSG00000049768/ENSG00000163600/ENSG00000120337/ENSG00000203747/ENSG00000018280/ENSG00000095970/ENSG00000104972/ENSG00000090339/ENSG00000111537/ENSG00000197272/ENSG00000117586/ENSG00000114013/ENSG00000158869/ENSG00000140030/ENSG00000196126/ENSG00000066336/ENSG00000135077/ENSG00000176083/ENSG00000242574/ENSG00000150782/ENSG00000011600/ENSG00000138795/ENSG00000019582/ENSG00000197471/ENSG00000204287/ENSG00000131759/ENSG00000105329/ENSG00000175857/ENSG00000005844/ENSG00000102879/ENSG00000110848/ENSG00000140968/ENSG00000169508/ENSG00000081237/ENSG00000136244/ENSG00000184557/ENSG00000168961/ENSG00000136167/ENSG00000172724/ENSG00000176208/ENSG00000069399/ENSG00000163508/ENSG00000136630/ENSG00000171223/ENSG00000114554/ENSG00000136634/ENSG00000096996/ENSG00000123338/ENSG00000072694/ENSG00000104856/ENSG00000106003/ENSG00000162739/ENSG00000105639/ENSG00000115318/ENSG00000072274/ENSG00000116977/ENSG00000101665/ENSG00000073861/ENSG00000198018/ENSG00000135905/ENSG00000204642/ENSG00000122224/ENSG00000092929/ENSG00000008513/ENSG00000105374/ENSG00000107338/ENSG00000162711/ENSG00000104312/ENSG00000109111/ENSG00000077420/ENSG00000109685/ENSG00000183734/ENSG00000168811/ENSG00000137265/ENSG00000196839/ENSG00000162929"
"GO:0045785","positive regulation of cell adhesion",493,0.430678602153209,1.82811215687868,4.80120538531528e-10,5.17772096553211e-08,4.32152817138074e-08,5279,"tags=36%, list=18%, signal=30%","ENSG00000029559/ENSG00000138684/ENSG00000113302/ENSG00000180549/ENSG00000152592/ENSG00000086548/ENSG00000121594/ENSG00000164690/ENSG00000115414/ENSG00000232629/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000162849/ENSG00000125538/ENSG00000144810/ENSG00000151651/ENSG00000130427/ENSG00000163600/ENSG00000232810/ENSG00000120337/ENSG00000125726/ENSG00000186818/ENSG00000007908/ENSG00000011422/ENSG00000126353/ENSG00000154096/ENSG00000110448/ENSG00000104972/ENSG00000141736/ENSG00000272398/ENSG00000111537/ENSG00000293488/ENSG00000167207/ENSG00000117586/ENSG00000114013/ENSG00000106541/ENSG00000112149/ENSG00000198286/ENSG00000179344/ENSG00000160255/ENSG00000089012/ENSG00000102524/ENSG00000135074/ENSG00000115008/ENSG00000196735/ENSG00000140030/ENSG00000196126/ENSG00000170961/ENSG00000108691/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000138795/ENSG00000198959/ENSG00000107742/ENSG00000019582/ENSG00000088053/ENSG00000010610/ENSG00000164176/ENSG00000020633/ENSG00000197471/ENSG00000105122/ENSG00000204287/ENSG00000131759/ENSG00000237541/ENSG00000198502/ENSG00000147168/ENSG00000105329/ENSG00000182866/ENSG00000131042/ENSG00000102879/ENSG00000122122/ENSG00000276231/ENSG00000157168/ENSG00000013725/ENSG00000081237/ENSG00000136244/ENSG00000112715/ENSG00000168961/ENSG00000164620/ENSG00000172724/ENSG00000134215/ENSG00000115085/ENSG00000271503/ENSG00000204632/ENSG00000231389/ENSG00000115232/ENSG00000223865/ENSG00000136630/ENSG00000198851/ENSG00000092969/ENSG00000168071/ENSG00000136634/ENSG00000096996/ENSG00000204252/ENSG00000167664/ENSG00000123338/ENSG00000185338/ENSG00000125657/ENSG00000185624/ENSG00000172232/ENSG00000103490/ENSG00000153310/ENSG00000168685/ENSG00000075624/ENSG00000184216/ENSG00000166164/ENSG00000111679/ENSG00000172757/ENSG00000204472/ENSG00000206503/ENSG00000172575/ENSG00000204257/ENSG00000184371/ENSG00000105246/ENSG00000072274/ENSG00000116977/ENSG00000101665/ENSG00000196924/ENSG00000254087/ENSG00000175793/ENSG00000145423/ENSG00000138448/ENSG00000135426/ENSG00000100311/ENSG00000149177/ENSG00000004142/ENSG00000141968/ENSG00000188372/ENSG00000165731/ENSG00000092929/ENSG00000163466/ENSG00000143184/ENSG00000104522/ENSG00000105810/ENSG00000134954/ENSG00000107338/ENSG00000162711/ENSG00000104312/ENSG00000012779/ENSG00000103653/ENSG00000087589/ENSG00000169756/ENSG00000103855/ENSG00000130475/ENSG00000120217/ENSG00000138080/ENSG00000179218/ENSG00000077420/ENSG00000139193/ENSG00000162552/ENSG00000143507/ENSG00000107099/ENSG00000161638/ENSG00000168811/ENSG00000090776/ENSG00000146904/ENSG00000196839/ENSG00000065675/ENSG00000143322/ENSG00000134460/ENSG00000166710/ENSG00000177885/ENSG00000197747/ENSG00000083799/ENSG00000145555/ENSG00000186891/ENSG00000213809/ENSG00000084636/ENSG00000101109/ENSG00000102245/ENSG00000169750/ENSG00000114251/ENSG00000105647/ENSG00000168615/ENSG00000170027"
"GO:0001909","leukocyte mediated cytotoxicity",147,0.599933756194289,2.26633236997463,5.48555932255913e-10,5.81374709582258e-08,4.85238042434722e-08,5069,"tags=54%, list=17%, signal=45%","ENSG00000158477/ENSG00000138684/ENSG00000113302/ENSG00000111981/ENSG00000124731/ENSG00000211896/ENSG00000089692/ENSG00000203747/ENSG00000158488/ENSG00000181847/ENSG00000150337/ENSG00000131015/ENSG00000100453/ENSG00000104972/ENSG00000090339/ENSG00000155918/ENSG00000204475/ENSG00000196126/ENSG00000066336/ENSG00000135077/ENSG00000150782/ENSG00000011600/ENSG00000204287/ENSG00000105329/ENSG00000143226/ENSG00000291135/ENSG00000116824/ENSG00000183918/ENSG00000102879/ENSG00000276231/ENSG00000206341/ENSG00000204267/ENSG00000081237/ENSG00000168961/ENSG00000204632/ENSG00000096996/ENSG00000183542/ENSG00000123338/ENSG00000189013/ENSG00000172232/ENSG00000204525/ENSG00000072694/ENSG00000035720/ENSG00000234745/ENSG00000153310/ENSG00000168685/ENSG00000158517/ENSG00000150637/ENSG00000256660/ENSG00000205810/ENSG00000170759/ENSG00000111679/ENSG00000162739/ENSG00000206503/ENSG00000172575/ENSG00000026751/ENSG00000167633/ENSG00000204642/ENSG00000197540/ENSG00000141968/ENSG00000109943/ENSG00000089041/ENSG00000092929/ENSG00000169896/ENSG00000165704/ENSG00000143184/ENSG00000116514/ENSG00000196230/ENSG00000104522/ENSG00000105374/ENSG00000168918/ENSG00000073008/ENSG00000168811/ENSG00000182985/ENSG00000166710/ENSG00000177885/ENSG00000172936/ENSG00000109861/ENSG00000188229/ENSG00000213809"
"GO:0002821","positive regulation of adaptive immune response",135,0.606861612217423,2.26442346043485,5.75846255378374e-10,5.99953717256079e-08,5.00744807977555e-08,5377,"tags=46%, list=18%, signal=38%","ENSG00000158477/ENSG00000113302/ENSG00000111981/ENSG00000049768/ENSG00000125538/ENSG00000110169/ENSG00000232810/ENSG00000158488/ENSG00000018280/ENSG00000226979/ENSG00000150337/ENSG00000131015/ENSG00000095970/ENSG00000172243/ENSG00000111537/ENSG00000155918/ENSG00000117586/ENSG00000134321/ENSG00000102524/ENSG00000158869/ENSG00000205846/ENSG00000196126/ENSG00000150782/ENSG00000010610/ENSG00000204287/ENSG00000105329/ENSG00000122122/ENSG00000206341/ENSG00000204267/ENSG00000173762/ENSG00000081237/ENSG00000136244/ENSG00000176208/ENSG00000204632/ENSG00000187796/ENSG00000096996/ENSG00000204525/ENSG00000103490/ENSG00000234745/ENSG00000153310/ENSG00000150637/ENSG00000206503/ENSG00000072274/ENSG00000073861/ENSG00000204642/ENSG00000010671/ENSG00000188372/ENSG00000089041/ENSG00000143184/ENSG00000162711/ENSG00000104312/ENSG00000073008/ENSG00000109685/ENSG00000168811/ENSG00000196839/ENSG00000182261/ENSG00000065675/ENSG00000166710/ENSG00000127191/ENSG00000141574/ENSG00000170027/ENSG00000158485"
"GO:0002709","regulation of T cell mediated immunity",103,0.649811666124122,2.35847348593952,7.61351328064533e-10,7.71979052172855e-08,6.44323872199617e-08,5629,"tags=54%, list=19%, signal=44%","ENSG00000158477/ENSG00000113302/ENSG00000180549/ENSG00000111981/ENSG00000121594/ENSG00000104951/ENSG00000049768/ENSG00000125538/ENSG00000158488/ENSG00000186818/ENSG00000131015/ENSG00000104972/ENSG00000111537/ENSG00000155918/ENSG00000117586/ENSG00000134321/ENSG00000196126/ENSG00000188389/ENSG00000150782/ENSG00000197471/ENSG00000204287/ENSG00000122122/ENSG00000206341/ENSG00000204267/ENSG00000173762/ENSG00000081237/ENSG00000136244/ENSG00000204632/ENSG00000096996/ENSG00000123338/ENSG00000015285/ENSG00000204525/ENSG00000072694/ENSG00000234745/ENSG00000153310/ENSG00000168685/ENSG00000206503/ENSG00000106546/ENSG00000101665/ENSG00000073861/ENSG00000204642/ENSG00000188372/ENSG00000089041/ENSG00000143184/ENSG00000162711/ENSG00000120217/ENSG00000073008/ENSG00000168811/ENSG00000166710/ENSG00000174564/ENSG00000127191/ENSG00000141574/ENSG00000170027/ENSG00000158485/ENSG00000111667/ENSG00000079385"
"GO:0050864","regulation of B cell activation",130,0.607154897272306,2.25230268988489,7.66076495567661e-10,7.71979052172855e-08,6.44323872199617e-08,5190,"tags=45%, list=18%, signal=37%","ENSG00000138684/ENSG00000122641/ENSG00000129654/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000158714/ENSG00000160856/ENSG00000162511/ENSG00000147889/ENSG00000155307/ENSG00000133216/ENSG00000167207/ENSG00000117586/ENSG00000198286/ENSG00000102524/ENSG00000157227/ENSG00000163563/ENSG00000066336/ENSG00000163599/ENSG00000011600/ENSG00000167851/ENSG00000019582/ENSG00000235568/ENSG00000147168/ENSG00000029993/ENSG00000105329/ENSG00000122122/ENSG00000118503/ENSG00000169508/ENSG00000081237/ENSG00000136244/ENSG00000175463/ENSG00000176208/ENSG00000134215/ENSG00000130775/ENSG00000239732/ENSG00000186827/ENSG00000136634/ENSG00000123338/ENSG00000004468/ENSG00000072694/ENSG00000161405/ENSG00000111679/ENSG00000106546/ENSG00000113494/ENSG00000072274/ENSG00000073861/ENSG00000254087/ENSG00000010671/ENSG00000168918/ENSG00000109111/ENSG00000109685/ENSG00000139193/ENSG00000196839/ENSG00000115738/ENSG00000083799/ENSG00000071564/ENSG00000177455"
"GO:0032944","regulation of mononuclear cell proliferation",246,0.517009439857102,2.06944825651997,9.6820482720839e-10,9.59928237556447e-08,8.01193604043072e-08,6319,"tags=51%, list=22%, signal=40%","ENSG00000138684/ENSG00000113302/ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000176887/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000125538/ENSG00000049249/ENSG00000130427/ENSG00000120337/ENSG00000203747/ENSG00000125726/ENSG00000186818/ENSG00000131203/ENSG00000160856/ENSG00000162511/ENSG00000147889/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000272398/ENSG00000133216/ENSG00000197272/ENSG00000293488/ENSG00000117586/ENSG00000114013/ENSG00000198286/ENSG00000102524/ENSG00000115008/ENSG00000196126/ENSG00000163563/ENSG00000163599/ENSG00000204482/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000011600/ENSG00000167851/ENSG00000019582/ENSG00000010610/ENSG00000197471/ENSG00000105122/ENSG00000105329/ENSG00000131042/ENSG00000102879/ENSG00000125347/ENSG00000122122/ENSG00000013725/ENSG00000169508/ENSG00000081237/ENSG00000136244/ENSG00000168961/ENSG00000172724/ENSG00000176208/ENSG00000134215/ENSG00000115085/ENSG00000271503/ENSG00000204632/ENSG00000239732/ENSG00000231389/ENSG00000223865/ENSG00000198851/ENSG00000168071/ENSG00000186827/ENSG00000136634/ENSG00000096996/ENSG00000167664/ENSG00000170298/ENSG00000123338/ENSG00000125657/ENSG00000004468/ENSG00000134242/ENSG00000103490/ENSG00000072694/ENSG00000161405/ENSG00000164889/ENSG00000111679/ENSG00000204472/ENSG00000206503/ENSG00000106546/ENSG00000184371/ENSG00000113494/ENSG00000105246/ENSG00000072274/ENSG00000254087/ENSG00000117215/ENSG00000010671/ENSG00000109943/ENSG00000188372/ENSG00000143184/ENSG00000104312/ENSG00000128340/ENSG00000103855/ENSG00000106952/ENSG00000168918/ENSG00000120217/ENSG00000168811/ENSG00000090776/ENSG00000196839/ENSG00000065675/ENSG00000134460/ENSG00000172936/ENSG00000174564/ENSG00000071564/ENSG00000102245/ENSG00000081181/ENSG00000180900/ENSG00000015475/ENSG00000240972/ENSG00000124508/ENSG00000002822/ENSG00000162692/ENSG00000105397/ENSG00000136235/ENSG00000127666/ENSG00000064666/ENSG00000164305/ENSG00000175505/ENSG00000266094/ENSG00000137507/ENSG00000028137"
"GO:0070663","regulation of leukocyte proliferation",268,0.499163866140967,2.00730442104306,1.07624690466558e-09,1.05010947983799e-07,8.76462391535514e-08,6319,"tags=49%, list=22%, signal=39%","ENSG00000138684/ENSG00000113302/ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000176887/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000125538/ENSG00000049249/ENSG00000130427/ENSG00000120337/ENSG00000203747/ENSG00000125726/ENSG00000186818/ENSG00000131203/ENSG00000160856/ENSG00000162511/ENSG00000147889/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000272398/ENSG00000133216/ENSG00000197272/ENSG00000293488/ENSG00000117586/ENSG00000114013/ENSG00000198286/ENSG00000102524/ENSG00000115008/ENSG00000196126/ENSG00000163563/ENSG00000163599/ENSG00000204482/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000011600/ENSG00000167851/ENSG00000019582/ENSG00000010610/ENSG00000197471/ENSG00000105122/ENSG00000108700/ENSG00000105329/ENSG00000198223/ENSG00000131042/ENSG00000102879/ENSG00000125347/ENSG00000122122/ENSG00000118503/ENSG00000013725/ENSG00000169508/ENSG00000081237/ENSG00000136244/ENSG00000168961/ENSG00000172724/ENSG00000176208/ENSG00000134215/ENSG00000115085/ENSG00000271503/ENSG00000204632/ENSG00000239732/ENSG00000231389/ENSG00000223865/ENSG00000198851/ENSG00000168071/ENSG00000186827/ENSG00000136634/ENSG00000096996/ENSG00000167664/ENSG00000170298/ENSG00000123338/ENSG00000125657/ENSG00000004468/ENSG00000134242/ENSG00000103490/ENSG00000130303/ENSG00000072694/ENSG00000161405/ENSG00000164889/ENSG00000111679/ENSG00000204472/ENSG00000206503/ENSG00000106546/ENSG00000184371/ENSG00000113494/ENSG00000105246/ENSG00000072274/ENSG00000254087/ENSG00000117215/ENSG00000100368/ENSG00000010671/ENSG00000109943/ENSG00000188372/ENSG00000143184/ENSG00000104312/ENSG00000128340/ENSG00000103855/ENSG00000106952/ENSG00000168918/ENSG00000120217/ENSG00000168811/ENSG00000090776/ENSG00000196839/ENSG00000065675/ENSG00000134460/ENSG00000172936/ENSG00000182578/ENSG00000174564/ENSG00000071564/ENSG00000102245/ENSG00000152804/ENSG00000081181/ENSG00000180900/ENSG00000015475/ENSG00000240972/ENSG00000124508/ENSG00000002822/ENSG00000162692/ENSG00000105397/ENSG00000136235/ENSG00000127666/ENSG00000064666/ENSG00000164305/ENSG00000175505/ENSG00000266094/ENSG00000137507/ENSG00000028137"
"GO:0042098","T cell proliferation",216,0.529258276883609,2.09307940825882,1.51831363503943e-09,1.45829279915428e-07,1.21714813440497e-07,4803,"tags=42%, list=16%, signal=35%","ENSG00000138684/ENSG00000113302/ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000104951/ENSG00000049768/ENSG00000125538/ENSG00000049249/ENSG00000130427/ENSG00000120337/ENSG00000125726/ENSG00000186818/ENSG00000018280/ENSG00000131203/ENSG00000027869/ENSG00000162511/ENSG00000147889/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000272398/ENSG00000197272/ENSG00000293488/ENSG00000117586/ENSG00000114013/ENSG00000198286/ENSG00000102524/ENSG00000115008/ENSG00000196126/ENSG00000163599/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000010610/ENSG00000197471/ENSG00000105122/ENSG00000105329/ENSG00000131042/ENSG00000102879/ENSG00000125347/ENSG00000122122/ENSG00000013725/ENSG00000081237/ENSG00000136244/ENSG00000168961/ENSG00000172724/ENSG00000115085/ENSG00000102034/ENSG00000271503/ENSG00000204632/ENSG00000231389/ENSG00000134516/ENSG00000223865/ENSG00000198851/ENSG00000168071/ENSG00000186827/ENSG00000136634/ENSG00000096996/ENSG00000167664/ENSG00000170298/ENSG00000123338/ENSG00000105851/ENSG00000147065/ENSG00000125657/ENSG00000103490/ENSG00000164889/ENSG00000111679/ENSG00000204472/ENSG00000206503/ENSG00000172575/ENSG00000105246/ENSG00000072274/ENSG00000171793/ENSG00000117215/ENSG00000109943/ENSG00000087088/ENSG00000188372/ENSG00000089041/ENSG00000143184/ENSG00000104312/ENSG00000128340/ENSG00000103855/ENSG00000106952/ENSG00000120217/ENSG00000162552/ENSG00000107099/ENSG00000090776/ENSG00000065675/ENSG00000134460"
"GO:0050670","regulation of lymphocyte proliferation",243,0.51695394670618,2.06372467524438,1.5774145402651e-09,1.4917487967707e-07,1.24507181688293e-07,4305,"tags=41%, list=15%, signal=35%","ENSG00000138684/ENSG00000113302/ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000176887/ENSG00000104951/ENSG00000154342/ENSG00000049768/ENSG00000125538/ENSG00000049249/ENSG00000130427/ENSG00000120337/ENSG00000203747/ENSG00000125726/ENSG00000186818/ENSG00000131203/ENSG00000160856/ENSG00000162511/ENSG00000147889/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000272398/ENSG00000133216/ENSG00000197272/ENSG00000293488/ENSG00000117586/ENSG00000114013/ENSG00000198286/ENSG00000102524/ENSG00000115008/ENSG00000196126/ENSG00000163563/ENSG00000163599/ENSG00000204482/ENSG00000198805/ENSG00000135077/ENSG00000242574/ENSG00000150782/ENSG00000011600/ENSG00000167851/ENSG00000019582/ENSG00000010610/ENSG00000197471/ENSG00000105122/ENSG00000105329/ENSG00000131042/ENSG00000102879/ENSG00000125347/ENSG00000122122/ENSG00000013725/ENSG00000169508/ENSG00000081237/ENSG00000136244/ENSG00000168961/ENSG00000172724/ENSG00000176208/ENSG00000134215/ENSG00000115085/ENSG00000271503/ENSG00000204632/ENSG00000239732/ENSG00000231389/ENSG00000223865/ENSG00000198851/ENSG00000168071/ENSG00000186827/ENSG00000136634/ENSG00000096996/ENSG00000167664/ENSG00000170298/ENSG00000123338/ENSG00000125657/ENSG00000004468/ENSG00000134242/ENSG00000103490/ENSG00000072694/ENSG00000161405/ENSG00000164889/ENSG00000111679/ENSG00000204472/ENSG00000206503/ENSG00000106546/ENSG00000113494/ENSG00000105246/ENSG00000072274/ENSG00000254087/ENSG00000117215/ENSG00000010671/ENSG00000109943/ENSG00000188372/ENSG00000143184/ENSG00000104312/ENSG00000128340/ENSG00000103855/ENSG00000106952/ENSG00000168918/ENSG00000120217"
"GO:0007051","spindle organization",207,0.532979466048835,2.09151134453579,1.67377918427502e-09,1.55889706753614e-07,1.30111638662782e-07,5851,"tags=34%, list=20%, signal=27%","ENSG00000101057/ENSG00000090889/ENSG00000276043/ENSG00000066279/ENSG00000166851/ENSG00000076382/ENSG00000126787/ENSG00000127423/ENSG00000088325/ENSG00000143228/ENSG00000117399/ENSG00000117650/ENSG00000178999/ENSG00000161609/ENSG00000163808/ENSG00000087586/ENSG00000135476/ENSG00000112742/ENSG00000134690/ENSG00000165480/ENSG00000157456/ENSG00000237649/ENSG00000198901/ENSG00000138160/ENSG00000137807/ENSG00000013810/ENSG00000164087/ENSG00000099812/ENSG00000089685/ENSG00000123473/ENSG00000181085/ENSG00000138778/ENSG00000131462/ENSG00000161800/ENSG00000134057/ENSG00000080986/ENSG00000154839/ENSG00000164961/ENSG00000134222/ENSG00000261456/ENSG00000075702/ENSG00000152253/ENSG00000180096/ENSG00000117632/ENSG00000196924/ENSG00000004142/ENSG00000180198/ENSG00000196230/ENSG00000119408/ENSG00000141367/ENSG00000182628/ENSG00000112029/ENSG00000213024/ENSG00000100345/ENSG00000213397/ENSG00000178104/ENSG00000204389/ENSG00000130479/ENSG00000149503/ENSG00000284770/ENSG00000139174/ENSG00000128944/ENSG00000164934/ENSG00000156876/ENSG00000169220/ENSG00000226650/ENSG00000092820/ENSG00000153044/ENSG00000112877/ENSG00000108424"
